"name","type","unit","vocabulary","valid_min","valid_max","description","Code_Display","Code_Query","Variable_Order","Variable_Key","Unit_or_type","Data_type","Dataset","Subset","Group","SubGroup","Set_group_order","Version_or_questions","DSSAT_synon","DSSAT_group","DSSAT_order"
"eye_no_per_unit_maturity","numeric","","","","","Eye number at maturity (per harvested unit, e.g. fruit)","E#UM","EnoUM",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harvest_no_per_grp_matur","numeric","","","","","Harvest number per group at maturity","H#GM","HnoGM",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harv_no_per_unit","numeric","","","","","Harvest number per unit at maturity (e.g., seed per spike or pod)","H#UM","HnoUM",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"H#UM","SUMMARY",7214
"leaf_no_per_stem_matur","numeric","","","","","Leaf number per stem, at harvest maturity","L#SM","LnoSM",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"leaf_number_per_stem_max","numeric","","","","","Leaf number per stem, maximum","L#SX","LnoSX",NA,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"eye_number_at_maturity","numeric","/m2","","0","","Eye number at maturity","E#AM","EnoAM",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harvest_no_at_maturity","numeric","/m2","","0","","Harvest number per area at maturity (e.g., seed or tubers)","H#AM","HnoAM",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"pod_number_maturity","numeric","/m2","","0","","Pod, ear, panicle number per area at maturity","PD#AM","PDnoAM",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"panicle_number_maturity","numeric","/m2","","0","","Panicle number per area at maturity","PN#AM","PNnoAM",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"tiller_number_maturity","numeric","/m2","","0","","Tiller number per area at maturity","T#AM","TnoAM",NA,NA,"number/m2","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"fruit_fresh_wt_harvest","numeric","Mg/ha","","0","","Fruit fresh weight at harvest","FFAH","FFAH",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harvest_index_maturity","numeric","unitless","","0","0.8","Harvest index at maturity","HIAM","HIAM",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"HIAM","SUMMARY",7216
"pod_harv_index_maturity","numeric","unitless","","0","0.8","Pod, panicle, head or ear harvest index at maturity","HIPM","HIPM",NA,NA,"unitless","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"HIPM","SUMMARY",7224
"grain_moisture_maturity","numeric","%","","0","50","Grain moisture at maturity","GW%M","GWPCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"grain_moisture_harvest","numeric","%","","0","50","Grain moisture at harvest","GW%H","GWPCH",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2020-11-19, chp",".",NA,NA
"harvest_moisture","numeric","kg[water]/kg[harvest]","","","","Moisture content of fresh yield (e.g., grain, fruit, leaves) at harvest","HMAH","HMAH",NA,NA,"kg[water]/kg[harvest]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"dry_matter_content","numeric","%","","","","Dry matter content of fresh yield at harvest","DM%H","DM%H",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"harvest_moisture_stdev","numeric","kg[water]/kg[harvest]","","","","Standard deviation of harvest moisture fraction","HMAHS","HMAHS",NA,NA,"kg[water]/kg[harvest]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"harvest_moisture_maturity","numeric","kg[water]/kg[harvest]","","","","Moisture content of fresh yield (e.g., grain, fruit, leaves) at maturity","HMAM","HMAH",NA,NA,"kg[water]/kg[harvest]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2018-12-13, CHP",NA,NA,NA
"harvest_moisture_maturity_stdev","numeric","kg[water]/kg[harvest]","","","","Standard deviation of harvest moisture fraction at maturity","HMAMS","HMAHS",NA,NA,"kg[water]/kg[harvest]","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,"2018-12-13, CHP",NA,NA,NA
"byprod_removed_at_harv","numeric","kg/ha","","0","","By-product removed at harvest as dry wt","BWAH","BWAH",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harvest_yield_harvest_dw","numeric","kg/ha","","0","","Harvested yield at harvest (dry wt)","HWAH","HWAH",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,"HWAH",NA,7225
"harvest_yld_stdev","numeric","kg/ha","","","","Harvest yield at harvest, standard deviation","HWAHS","HWAHS",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"harv_yield_harv_f_wt","numeric","Mg/ha","","0","","Harvested yield at harvest (fresh wt)","HFAH","HFAH",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,".",NA,NA
"harv_yield_harv_f_wt_sd","numeric","Mg/ha","","","","Standard deviation of harvested yield at harvest (fresh wt)","HFAHS","HFAHS",NA,NA,"Mg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_GROWTH",2503,NA,NA,NA,NA
"OID","numeric","","","","",NA,"OID","OID",0,1,NA,"single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"planting_material_dry_wt","numeric","kg/ha","","0","","Planting material dry weight","DWAP","DWAP",1,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"PMWD","SUMMARY",7226
"tillage_operations_no","numeric","","","","","Tillage operations number","TL#C","TLnoC",2,NA,"number","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"tops_N_at_anthesis","numeric","kg/ha","","0","","Nitrogen in above ground plant parts at anthesis","CNAA","CNAA",3,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"tops_N_at_maturity","numeric","kg/ha","","0","","Nitrogen in above ground plant parts at maturity","CNAM","CNAM",4,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"CNAM","SUMMARY",7261
"grain_N_at_maturity","numeric","kg/ha","","0","","Grain N at maturity","GNAM","GNAM",5,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"GNAM","SUMMARY",7262
"grain_N_conc_maturity","numeric","%","","0","","Grain N concentration at maturity","GN%M","GNPCM",6,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"GN%M","SUMMARY",7263
"root_N_at_harvest","numeric","kg/ha","","0","","Root nitrogen amount at harvest","RNAH","RNAH",7,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"RNAH","SUMMARY",7264
"stem_N_at_maturity","numeric","kg/ha","","0","","Stem N at maturity","SNAM","SNAM",8,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"SNAM","SUMMARY",7265
"veg_N_at_maturity","numeric","kg/ha","","0","","Vegetative N at maturity","VNAM","VNAM",8,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,"2019-09-12, chp","VNAM","SUMMARY",7266
"tops_C_at_maturity","numeric","kg/ha","","0","","Carbon in above ground plant parts at maturity","CCAM","CCAM",4,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,"2020-11-19, chp",".",NA,NA
"grain_C_at_maturity","numeric","kg/ha","","0","","Grain C at maturity","GCAM","GCAM",5,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,"2020-11-19, chp",".",NA,NA
"veg_C_at_maturity","numeric","kg/ha","","0","","Vegetative C at maturity","VCAM","VCAM",8,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,"2020-11-19, chp",".",NA,NA
"extractable_soil_wtr_mat","numeric","mm","","0","","Soil water, extractable at maturity","SWXM","SWXM",9,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"tuber_stem_leaf_N_harv","numeric","kg/ha","","0","","Tuber+stem+leaf N at harvest","TNAH","TNAH",10,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"total_N_at_maturity","numeric","kg/ha","","0","","Total N at maturity","TNIM","TNIM",11,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"tuber_N_at_harvest","numeric","kg/ha","","0","","Tuber N at harvest","UNAM","UNAM",12,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"tuber_N_conc_harvest","numeric","%","","0","","Tuber N concentration at harvest","UN%H","UNPCH",13,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,"TN%H",NA,7271
"tops_P_at_anthesis","numeric","kg/ha","","0","","Phosphorus in above ground plant parts at anthesis","CPAA","CPAA",14,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"tops_P_at_maturity","numeric","kg/ha","","0","","Phosphorus in above ground plant parts at maturity","CPAM","CPAM",15,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"grain_P_at_maturity","numeric","kg/ha","","0","","Grain phosphorus at maturity","GPAM","GPAM",16,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"grain_P_conc_maturity","numeric","%","","0","","Grain phosphorus concentration at maturity","GP%M","GPPCM",17,NA,"%","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"root_P_at_harvest","numeric","kg/ha","","0","","Phosphorus amount in roots at harvest","RPAH","RPAH",18,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"stem_P_at_maturity","numeric","kg/ha","","0","","Phosphorus amount in stems at maturity","SPAM","SPAM",19,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,NA,NA,NA
"shoots_P_at_maturity","numeric","kg/ha","","0","","Phosphorus amount in shoots (leaves and stem) at maturity","SHPAM","SHPAM",19,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,"2019-06-19, chp",NA,NA,NA
"tuber_P_at_harvest","numeric","kg/ha","","0","","Tuber phosphorus at harvest","UPAM","UPAM",20,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"N_fixed_during_season","numeric","kg/ha","","0","","N fixed during season","NFXM","NFXM",21,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SM_MGMT_N_P",2504,NA,".",NA,NA
"rainfall_in_season","numeric","mm","","0","","Rainfall, season (may differ from planting to harvest)","PRCM","PRCM",2,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"rainfall_plant_harvest","numeric","mm","","0","","Rainfall, planting to harvest","PRCP","PRCP",3,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"evapotrans_cumul_matur","numeric","mm","","0","","Evapotranspiration, cumulative to end of season","ETCM","ETCM",4,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"evapotrans_cumul_pl_harv","numeric","mm","","0","","Evapotranspiration, cumulative from planting to harvest","ETCP","ETCP",5,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"transpirat_cumul_matur","numeric","mm","","0","","Transpiration, cumulative to end of season","EPCM","EPCM",6,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"transpirat_cumul_pl_harv","numeric","mm","","0","","Transpiration, cumulative from planting to harvest","EPCP","EPCP",6,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"transpiration_cumulative","numeric","mm","","0","","Transpiration, cumulative over season","EPAC","EPAC",7,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"soil_evap_cumul_matur","numeric","mm","","0","","Evaporation,soil, cumulative to end of season","ESCM","ESCM",8,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"soil_evap_cumul_pl_matur","numeric","mm","","0","","Evaporation,soil, cumulative from planting to harvest","ESCP","ESCP",8,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"potential_evapotrans_avg","numeric","mm/d","","0","","Evapotranspiration, potential, average over season","EOAA","EOAA",9,NA,"mm/d","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"runoff_season","numeric","mm","","0","","Runoff, season total","ROCM","ROCM",10,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"drainage_over_season","numeric","mm","","0","","Drainage,season","DRCM","DRCM",11,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,NA,".",NA,NA
"tile_drain_over_season","numeric","mm","","0","","Water lost through tile drain, seasonal total","TDFC","TDFC",11,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,"2020-11-19, chp",".",NA,NA
"initial_profile_wtr_cont_sim","numeric","mm","","0","","Initial water content of entire profile","ICSWS","ICSWS",17,NA,"mm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","WATER_BALANCE",2505,"2013-04-18, CHP",".",NA,NA
"K_inorganic_at_maturity","numeric","kg/ha","","0","","K, inorganic, in soil at harvest maturity","KIAM","KIAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"N_inorganic_at_maturity","numeric","kg/ha","","0","","N, inorganic, in soil at harvest maturity","NIAM","NIAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"N_leached_during_season","numeric","kg/ha","","0","","N leached up to harvest maturity, from bottom of soil profile","NLCM","NLCM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"N_uptake_during_season","numeric","kg/ha","","0","","N uptake during season","NUCM","NUCM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"soil_organic_N_maturity","numeric","kg/ha","","0","","Organic N in soil at maturity","ONAM","ONAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"P_inorganic_at_maturity","numeric","kg/ha","","0","","P, inorganic, in soil at harvest maturity","PIAM","PIAM",NA,NA,"kg/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"organic_C_soil_maturity","numeric","t/ha","","0","","Organic C in soil at maturity","OCAM","OCAM",NA,NA,"t/ha","single","EXPERIMENT","MEASURED_DATA","SUMMARY","SOILS",2506,NA,".",NA,NA
"solar_radiation_avg","numeric","MJ/(m2.d)","","0","","Solar radiation, average, sowing to harvest","SRAA","SRAA",12,NA,"MJ/(m2.d)","single","EXPERIMENT","MEASURED_DATA","SUMMARY","ENVIRONMENT",2507,"2016-08-03, CHP (mod)",".",NA,NA
"temperature_max_avg","numeric","degree_C","","0","","Maximum daily air temperature, average, sowing to harvest","TMAXA","TMAXA",12,NA,"degree_C","single","EXPERIMENT","MEASURED_DATA","SUMMARY","ENVIRONMENT",2507,"2016-08-03, CHP",".",NA,NA
"temperature_min_avg","numeric","degree_C","","0","","Minimum daily air temperature, average, sowing to harvest","TMINA","TMINA",12,NA,"degree_C","single","EXPERIMENT","MEASURED_DATA","SUMMARY","ENVIRONMENT",2507,"2016-08-03, CHP",".",NA,NA
"temperature_avg","numeric","degree_C","","0","","Daily air temperature, average, sowing to harvest","TAVGA","TAVGA",12,NA,"degree_C","single","EXPERIMENT","MEASURED_DATA","SUMMARY","ENVIRONMENT",2507,"2016-08-03, CHP",".",NA,NA
"co2_concentration_avg","numeric","ppm","","0","","Average daily CO2 concentration, sowing to harvest","CO2DA","CO2DA",12,NA,"ppm","single","EXPERIMENT","MEASURED_DATA","SUMMARY","ENVIRONMENT",2507,"2016-09-21, CHP",".",NA,NA
"date_of_measurement","character","date","","0","","Date of measurement","DATE","DATE",-99,1,"date","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,"DATE","TIME SERIES",8002
"treatment_lev_ID","numeric","","","","","Treatment id for observed data, unique internal ID","OBS_TRT_ID","OBS_TRT_ID",1,1,"number","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,"OID","TIME SERIES",8001
"year","numeric","year","","","","Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)","YEAR","fd_YEAR",2,1,"year","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,NA,NA,NA
"day","numeric","day","","0","366","Day of year, or if year = -99 then DAP or DAH","DAY","fd_DAY",3,1,"day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,NA,NA,NA
"days_after_planting","numeric","day","","0","366","Days after planting","DAP","DAP",NA,NA,"day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,".",NA,NA
"days_after_sim_start","numeric","day","","0","366","Days after start of simulation","DAS","DAS",NA,NA,"day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES",NA,2510,NA,".",NA,NA
"canopy_height","numeric","m","","0","5","Canopy height","CHTD","CHTD",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"CHTD","TIME SERIES",8011
"canopy_length","numeric","m","","","","Canopy length (to extended leaf tip)","CLAD","CLAD",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"plant_height","numeric","m","","","","Plant_height (e.g., including spikes above canopy per se)","PHTD","PHTD",NA,NA,"m","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"leaf_carbohydrate","numeric","%","","0","","Carbohydrate, concentration in leaf","CL%D","CLPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"stem_carbohydrate_conc","numeric","%","","0","","Carbohydrate in stem","CS%D","CSPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_carbohydrate_conc","numeric","%","","0","","Grain carbohydrate concentration","GC%D","GCPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"grain_oil_conc","numeric","%","","0","","Grain oil concentration","GL%D","GLPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"PAR_absorbed","numeric","%","","0","","PAR absorbed","LA%D","LAPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"pods_mature","numeric","%","","0","100","Pods, portion that are mature","PDM%D","PDMPCM",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"reserves_CH2O_conc","numeric","%","","0","","Reserves, concentration of CH2O","RS%D","RSPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"seed_P_conc","numeric","%","","0","","Seed P concentration","SDP%D","SDPPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"shelling_percentage","numeric","%","","0","95","Shelling (seed wt/pod wt*100)","SH%D","SHPCD",NA,NA,"%","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"growth_rate_relative","numeric","%/day","","0","","Growth rate, relative","RGRD","RGRD",NA,NA,"%/day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"root_length","numeric","cm/cm2","","0","","Root length","RLAD","RLAD",NA,NA,"cm/cm2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"root_length/weight","numeric","cm/g","","0","","Root length to root weight","RLWD","RLWD",NA,NA,"cm/g","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_area_flag_leaf","numeric","cm2","","0","","Leaf area, flag leaf","LAFD","LAFD",NA,NA,"cm2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"specific_leaf_area","numeric","cm2/g","","50","1000","Specific leaf area","SLAD","SLAD",NA,NA,"cm2/g","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,"SLAD","TIME SERIES",8012
"leaf_area_per_leaf","numeric","cm2/leaf","","0","","Leaf area per leaf","LALD","LALD",NA,NA,"cm2/leaf","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"leaf_area_new","numeric","cm2/leaf","","0","","Leaf area, new on leaves","LALN","LALN",NA,NA,"cm2/leaf","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"leaf_area_per_plant","numeric","cm2/plant","","0","","Leaf area per plant","LAPD","LAPD",NA,NA,"cm2/plant","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"flag_time_series_data","character","","","","","Flag to identify time series observed data with specific problems or significance","FLAGTS","FLAGTS",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,"2013-04-18, CHP",NA,NA,NA
"growth_stage","character","","","","","Growth stage","GSTD","GSTD",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"growth_stage_Zadoks","character","","","","","Growth stage according to Zadok's scale","GSTZD","GSTZD",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"growth_stage_Haun","character","","","","","Growth stage according to Haun scale","GSTHD","GSTHD",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"growth_stage_BBCH","character","","","","","Growth stage according to BBCH scale","GSTBD","GSTBD",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"leaf_number_as_haun_stg","character","","","","","Leaf number of cereals as Haun stage","LNUM","LNUM",NA,NA,"code","text","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"crop_age","numeric","dap","","0","","Crop age","CDAY","CDAY",NA,NA,"dap","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"crop_age_vegetative_days","numeric","day","","0","366","Crop age (vegetative days, e.g., thermal time)","CDVD","CDVD",NA,NA,"day","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"assimilation_reduc","numeric","g","","0","","Assimilate reduction, cumulative","CASM","CASM",NA,NA,"g","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"root_weight/length","numeric","g/cm","","0","","Root weight/length","RWLD","RWLD",NA,NA,"g/cm","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"corm_unit_dry_weight","numeric","g/corm","","0","","Corm unit dry weight","OWGD","OWGD",NA,NA,"g/corm","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"lint_weight","numeric","g/m2","","0","","Lint weight on sample date","LIWAD","LIWAD",NA,NA,"g/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,NA,NA,NA
"stem_structural_weight","numeric","g/m2","","0","","Stem structural weight","SSAD","SSAD",NA,NA,"g/m2","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"crop_growth_rate","numeric","g/(m2.d)","","0","","Growth rate, crop (=tops+storage)","CGRD","CGRD",NA,NA,"g/(m2.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"carbohydr_accumulation","numeric","g/(m2.d)","","0","","Carbohydrate accumulation","CHAD","CHAD",NA,NA,"g/(m2.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
"carbohydr_mobilization","numeric","g/(m2.d)","","0","","Carbohydrate mobilization","CMAD","CMAD",NA,NA,"g/(m2.d)","single","EXPERIMENT","MEASURED_DATA","TIME_SERIES","PLANT_GROWTH",2511,NA,".",NA,NA
